id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,distance_from_downtown_mile,price_per_sqft,total_sqft_larger_than_neighbours,is_renovated
7284900385,2014-05-21,970000.0,4,3.25,2790,5420,1.0,0,3.0,3,9,1130,1660,1963,2013,98177,47.7698,-122.38600000000001,2530,7200,11.57,118.15,0,1
5702380770,2015-04-28,280000.0,4,2.25,1600,7916,2.0,0,0.0,3,7,1600,0,1991,0,98022,47.193999999999996,-121.98100000000001,1540,7242,32.85,29.42,0,0
2095600150,2014-11-12,260000.0,4,2.5,1790,4358,2.0,0,0.0,3,7,1790,0,1993,0,98031,47.3994,-122.204,1790,4305,15.48,42.29,0,0
4166600230,2014-11-19,294000.0,3,1.5,2060,15050,1.5,0,0.0,4,7,2060,0,1938,0,98023,47.3321,-122.37299999999999,1900,15674,19.02,17.18,0,0
3521059042,2014-07-28,255500.0,4,1.0,1370,41194,1.5,0,2.0,5,5,1370,0,1900,0,98092,47.2716,-122.14399999999999,1590,84070,24.72,6.0,1,0
3625059043,2014-09-04,3300000.0,5,4.75,6200,13873,2.0,1,4.0,4,11,4440,1760,1989,0,98008,47.605,-122.11200000000001,2940,13525,10.25,164.4,0,0
1926069054,2014-05-08,450000.0,3,2.0,1510,43560,1.0,0,0.0,3,7,1510,0,1954,0,98077,47.7218,-122.079,2060,67756,14.22,9.98,0,0
9238450150,2014-05-12,368000.0,3,1.0,1280,9898,1.0,0,0.0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1290,9625,13.64,32.92,0,0
8146200150,2014-11-10,830000.0,4,2.25,2180,11056,1.0,0,0.0,3,8,1370,810,1963,0,98004,47.6042,-122.193,2090,8747,6.48,62.71,0,0
3841600220,2014-07-15,282500.0,2,1.75,1440,11210,1.0,0,0.0,4,6,1130,310,1935,0,98146,47.49800000000001,-122.35,1250,9381,7.52,22.33,0,0
943100683,2014-05-02,335000.0,3,2.25,1580,16215,1.0,0,0.0,4,7,1580,0,1978,0,98024,47.5643,-121.897,1450,16215,20.47,18.83,0,0
952001765,2014-07-07,558000.0,2,2.0,1580,5750,1.0,0,0.0,5,6,790,790,1910,0,98116,47.5668,-122.384,1580,5750,3.64,76.13,0,0
3744600704,2015-02-24,270000.0,4,1.5,1730,8505,1.5,0,0.0,4,7,1730,0,1961,0,98146,47.4905,-122.34700000000001,1510,8505,8.02,26.38,0,0
1822059057,2014-07-25,152000.0,2,1.0,700,13500,1.0,0,0.0,3,4,700,0,1920,0,98031,47.3882,-122.208,1600,10124,16.13,10.7,0,0
2126059219,2014-06-17,493000.0,4,1.75,2030,18295,1.5,0,0.0,4,7,2030,0,1975,0,98034,47.7326,-122.179,1970,7307,11.26,24.26,0,0
4139400910,2014-08-15,740000.0,4,2.5,2500,10330,2.0,0,0.0,3,10,2500,0,1992,0,98006,47.5595,-122.11399999999999,2710,8375,10.66,57.68,0,0
9808630210,2015-03-13,789800.0,3,2.5,2605,2216,2.0,0,2.0,3,9,2090,515,1979,0,98033,47.6536,-122.20299999999999,2605,2300,6.84,163.82,0,0
2920700220,2015-05-08,275000.0,2,1.0,910,4191,1.0,0,0.0,3,6,910,0,1910,0,98117,47.6929,-122.36,1480,6050,6.13,53.91,0,0
1338800365,2014-05-07,1500000.0,6,2.5,3560,6480,2.5,0,0.0,4,11,3560,0,1914,0,98112,47.626999999999995,-122.304,2780,6480,1.94,149.4,0,0
1175001135,2014-09-29,424000.0,3,1.75,1140,3395,1.0,0,0.0,5,7,620,520,1925,0,98107,47.6712,-122.39299999999999,1480,3500,5.31,93.5,0,0
3867400180,2015-03-27,715000.0,2,1.0,1000,3513,1.0,0,4.0,4,5,1000,0,1914,0,98116,47.5935,-122.39,1930,4920,2.83,158.43,0,0
7954300220,2014-07-30,600000.0,4,2.5,3010,7953,2.0,0,0.0,3,9,3010,0,2000,0,98056,47.522,-122.19,2670,6202,8.81,54.73,0,0
7784400035,2014-08-13,802000.0,2,1.75,2110,8700,1.0,0,4.0,4,9,1760,350,1960,0,98146,47.4912,-122.365,2120,9500,8.09,74.19,0,0
4435600330,2014-07-26,165000.0,3,1.0,910,8700,1.0,0,0.0,4,6,910,0,1943,0,98188,47.449,-122.29,1090,8700,11.03,17.17,0,0
5016001285,2014-06-09,750000.0,4,3.25,2050,5000,2.0,0,0.0,4,8,1370,680,1987,0,98112,47.6235,-122.29799999999999,1720,5000,1.99,106.38,0,0
6817800330,2014-08-12,405000.0,2,1.0,1090,10481,1.0,0,0.0,2,7,780,310,1981,0,98074,47.632,-122.03,1160,10533,14.17,35.0,0,0
8680500220,2014-12-03,521900.0,3,2.5,2100,12338,2.0,0,0.0,3,9,2100,0,1997,0,98072,47.7412,-122.16799999999999,2320,6257,12.05,36.15,0,0
3211600650,2014-07-22,275000.0,3,1.0,1000,8018,1.0,0,0.0,3,7,1000,0,1969,0,98034,47.7285,-122.198,1270,8000,10.5,30.49,0,0
4008400035,2014-10-15,600000.0,5,3.25,4410,58157,2.0,0,0.0,4,9,2330,2080,2001,0,98058,47.4395,-122.111,2460,42565,15.45,9.59,0,0
2473002060,2014-05-19,442500.0,3,1.75,1800,10200,1.0,0,0.0,3,8,1800,0,1967,0,98058,47.4496,-122.146,2140,10128,13.86,36.88,0,0
4059400515,2014-09-09,229950.0,2,1.0,920,7716,1.0,0,0.0,3,6,920,0,1944,0,98178,47.5028,-122.243,1410,7128,8.26,26.63,0,0
2916610150,2015-01-20,274950.0,3,2.0,1410,7265,1.0,0,0.0,4,7,1410,0,1983,0,98042,47.3654,-122.07600000000001,1390,8060,20.47,31.69,0,0
8887001215,2014-11-07,407185.0,3,1.75,1860,48076,1.5,0,0.0,4,8,1860,0,1929,0,98070,47.5051,-122.461,1410,23066,9.21,8.15,0,0
3876313040,2014-07-09,468000.0,4,2.5,2100,8400,1.0,0,0.0,4,7,1240,860,1976,0,98072,47.735,-122.17,1980,8610,11.66,44.57,0,0
6021501320,2014-09-30,450000.0,2,1.0,1030,4365,1.0,0,0.0,3,7,1030,0,1942,0,98117,47.6875,-122.387,1420,4268,6.17,83.41,0,0
2372800145,2014-10-23,219950.0,2,1.0,940,8997,1.0,0,0.0,5,7,940,0,1955,0,98022,47.2005,-121.999,1110,9126,32.05,22.13,0,0
7120000210,2015-01-22,275000.0,2,2.5,1340,5995,2.0,0,0.0,3,7,1340,0,1989,0,98028,47.7366,-122.23299999999999,1540,6616,10.11,37.49,0,0
1180003175,2015-04-10,229950.0,2,1.0,850,6000,1.0,0,0.0,3,6,850,0,1924,0,98178,47.4972,-122.22399999999999,1100,6000,9.06,33.57,0,0
2902200915,2014-11-25,675000.0,3,1.75,2130,4400,1.0,0,0.0,3,7,1430,700,1922,0,98102,47.6417,-122.325,1710,3300,2.47,103.37,0,0
2473530150,2015-03-23,412950.0,4,2.5,2430,6796,2.0,0,0.0,3,8,2430,0,1993,0,98058,47.4499,-122.12700000000001,2450,8400,14.42,44.76,0,0
2366400150,2015-04-29,670000.0,5,2.25,2290,39000,2.0,0,0.0,3,8,2290,0,1979,0,98052,47.7012,-122.12,2750,39900,11.85,16.23,0,0
4040800360,2014-09-23,420000.0,3,1.75,1230,10005,1.0,0,0.0,4,7,1230,0,1963,0,98008,47.621,-122.11399999999999,1530,8560,10.2,37.38,0,0
1269200150,2015-01-13,358000.0,3,1.5,1150,27319,1.0,0,0.0,4,6,1150,0,1976,0,98070,47.3933,-122.454,1700,30691,15.76,12.58,0,0
9510970530,2015-04-24,680000.0,3,2.5,2120,3600,2.0,0,0.0,3,9,2120,0,2005,0,98052,47.6649,-122.08200000000001,2540,4592,12.32,118.88,0,0
3856904825,2014-11-04,380000.0,2,1.0,980,3400,1.0,0,0.0,3,7,980,0,1923,0,98105,47.6688,-122.323,1200,3420,4.34,86.76,0,0
326069101,2014-12-05,515000.0,3,2.5,2130,219978,2.0,0,0.0,3,8,2130,0,1986,0,98077,47.7754,-122.03200000000001,3340,217800,18.19,2.32,0,0
254000175,2014-08-19,325000.0,2,1.0,1050,4800,1.0,0,0.0,4,7,1050,0,1969,0,98146,47.5128,-122.38799999999999,1230,4800,6.95,55.56,0,0
8086000201,2014-12-04,875000.0,3,2.5,1820,6848,1.0,0,0.0,4,7,1820,0,1953,0,98004,47.6287,-122.20700000000001,2080,11700,6.03,100.95,0,0
9284800085,2015-04-20,426000.0,3,2.5,2210,5750,2.0,0,0.0,3,7,1710,500,1914,2000,98106,47.5525,-122.366,1350,5750,4.03,53.52,0,1
2287000330,2014-09-15,868500.0,5,2.5,2490,9639,1.0,0,0.0,4,8,1610,880,1959,0,98040,47.551,-122.22,2290,9958,6.46,71.61,0,0
2025760210,2014-06-11,657500.0,4,2.75,4140,24190,2.0,0,0.0,3,11,4140,0,2002,0,98092,47.3062,-122.15,3950,24190,22.39,23.21,0,0
3330500085,2014-09-18,366000.0,2,1.0,1210,3090,1.0,0,0.0,3,6,860,350,1926,0,98118,47.5532,-122.277,1210,3348,4.47,85.12,0,0
1231001225,2014-09-16,385000.0,2,1.0,1010,4000,1.0,0,0.0,3,6,1010,0,1911,0,98118,47.5536,-122.26700000000001,1040,4000,4.73,76.85,0,0
984000650,2014-09-08,300000.0,4,2.0,2050,8750,1.0,0,0.0,3,7,1300,750,1967,0,98058,47.4324,-122.171,2050,8750,14.16,27.78,0,0
1962200145,2015-03-20,810000.0,3,1.75,2060,3300,2.0,0,0.0,4,9,1500,560,1918,0,98102,47.6498,-122.32,1830,3712,3.06,151.12,0,0
4074300150,2015-04-17,460000.0,4,1.75,1560,7200,1.0,0,0.0,3,6,860,700,1943,0,98115,47.7001,-122.279,1420,7200,6.94,52.51,0,0
8665050220,2014-10-21,459000.0,3,2.5,1780,4000,2.0,0,0.0,4,8,1780,0,1995,0,98029,47.5677,-122.00299999999999,1730,4000,15.55,79.41,0,0
2212700180,2015-03-19,260000.0,3,1.75,1460,10000,1.0,0,0.0,4,8,1460,0,1967,0,98092,47.342,-122.195,1930,14175,19.33,22.69,0,0
8077200360,2014-11-12,557865.0,4,2.5,3030,6813,2.0,0,0.0,3,9,3030,0,1987,0,98074,47.6296,-122.029,2310,8682,14.2,56.68,0,0
8850000180,2015-04-20,295000.0,4,1.0,980,3000,1.5,0,0.0,4,7,980,0,1914,0,98144,47.5892,-122.31200000000001,1525,3000,1.5,74.12,0,0
1643500072,2014-09-05,375000.0,4,2.25,1450,7245,1.0,0,0.0,5,7,1450,0,1950,1983,98133,47.7643,-122.34299999999999,1660,7800,10.93,43.13,0,1
6065300330,2014-06-20,2110000.0,3,2.25,3230,17833,2.0,0,0.0,4,9,3230,0,1973,0,98006,47.5683,-122.18799999999999,3690,17162,7.2,100.18,0,0
6149700191,2014-08-19,307300.0,2,2.0,1520,1020,3.0,0,0.0,3,7,1520,0,1999,0,98133,47.7292,-122.34299999999999,1500,1245,8.51,120.98,0,0
1555200180,2014-08-27,225000.0,4,1.0,1410,7000,1.5,0,0.0,3,7,1410,0,1963,0,98032,47.3767,-122.287,1540,7000,15.99,26.75,0,0
9407100720,2014-11-07,290000.0,3,1.75,1390,13200,2.0,0,0.0,3,7,1390,0,1979,0,98045,47.4429,-121.771,1430,10725,28.49,19.88,0,0
5700000515,2014-11-20,690000.0,4,2.0,2230,5000,1.5,0,0.0,4,7,1510,720,1922,0,98144,47.5772,-122.292,2140,5000,2.74,95.44,0,0
5451200530,2014-07-05,825000.0,4,2.25,2110,12653,2.0,0,0.0,4,8,2110,0,1972,0,98040,47.536,-122.225,2350,10980,6.96,55.88,0,0
868000530,2014-07-02,645000.0,3,1.75,2270,11472,1.0,0,0.0,4,7,1370,900,1956,0,98177,47.7057,-122.374,2270,8340,7.14,46.94,0,0
1777600210,2015-02-17,590000.0,4,2.25,2530,10611,1.0,0,0.0,5,8,1320,1210,1977,0,98006,47.5698,-122.132,2530,10125,9.65,44.9,0,0
7174800760,2014-07-25,667000.0,5,2.0,1900,5470,1.0,0,0.0,3,7,1180,720,1930,1965,98105,47.6666,-122.303,1300,3250,4.38,90.5,0,1
8635750330,2014-09-25,664000.0,4,2.5,2390,8432,2.0,0,0.0,3,9,2390,0,1998,0,98074,47.6027,-122.024,2710,7417,14.35,61.36,0,0
4058800925,2015-04-28,452100.0,4,2.5,3160,6540,1.0,0,3.0,3,8,1580,1580,1959,0,98178,47.5037,-122.24,1990,7090,8.28,46.61,0,0
272000620,2014-12-02,290000.0,2,1.0,900,2728,2.0,0,0.0,3,7,900,0,1998,0,98144,47.5877,-122.29799999999999,900,2728,2.04,79.93,0,0
7779200355,2015-04-22,950000.0,3,3.0,3610,17483,2.0,0,2.0,4,8,3610,0,1954,0,98146,47.4852,-122.35700000000001,2230,12600,8.43,45.04,0,0
510000641,2015-01-30,662500.0,3,2.0,2070,4200,1.5,0,0.0,4,7,1670,400,1906,0,98103,47.6624,-122.333,1490,4560,3.88,105.66,0,0
8835200230,2014-07-02,475000.0,4,2.5,1850,5444,2.0,0,0.0,5,7,1850,0,1981,0,98034,47.7227,-122.16,1540,5000,11.35,65.12,0,0
8718500555,2014-09-15,450000.0,3,1.5,1440,9711,1.0,0,0.0,3,7,1140,300,1956,0,98028,47.7394,-122.25200000000001,1590,9711,9.92,40.36,0,0
1722049154,2014-07-07,538250.0,3,2.25,2590,15229,2.0,0,3.0,3,8,2590,0,1984,0,98198,47.3948,-122.325,2590,15229,14.6,30.21,0,0
6450304130,2014-05-05,329950.0,2,1.0,1140,5250,1.5,0,0.0,4,6,1140,0,1949,0,98133,47.731,-122.34100000000001,1450,5250,8.63,51.64,0,0
6908200155,2015-01-22,1100000.0,4,3.5,2760,5040,2.0,0,2.0,3,9,2760,0,1955,2005,98117,47.6756,-122.40100000000001,2370,5760,5.76,141.03,0,1
1773101020,2014-10-20,307000.0,5,1.5,1310,4800,1.5,0,0.0,3,6,1110,200,1929,0,98106,47.5545,-122.365,960,4800,3.88,50.25,0,0
1105000571,2014-06-10,433000.0,3,1.75,1870,7189,1.0,0,0.0,3,7,1270,600,1959,0,98118,47.5412,-122.27,1780,6200,5.34,47.8,0,0
5153200666,2015-01-14,212000.0,3,2.25,1900,18000,1.0,0,0.0,4,7,1280,620,1968,0,98023,47.3251,-122.354,1920,15000,19.44,10.65,0,0
7660100085,2014-09-08,750000.0,5,2.75,2860,6000,2.5,0,0.0,4,8,2380,480,1902,0,98144,47.5906,-122.316,2240,6000,1.31,84.65,0,0
1843130530,2014-11-25,279000.0,3,2.0,1640,5650,1.0,0,0.0,3,7,1640,0,2003,0,98042,47.3736,-122.13,2250,5488,18.62,38.27,0,0
7010700905,2014-06-11,476000.0,3,1.0,1140,5500,1.5,0,0.0,4,6,1140,0,1908,0,98199,47.6606,-122.395,1690,4400,4.76,71.69,0,0
6790600790,2015-03-26,368000.0,5,1.75,2590,9394,1.0,0,0.0,4,7,1390,1200,1963,0,98198,47.3941,-122.307,2580,9049,14.69,30.71,0,0
8651442520,2014-10-15,228950.0,4,3.0,2160,5200,1.0,0,0.0,3,7,1320,840,1978,0,98042,47.3627,-122.09100000000001,1460,5144,20.23,31.11,0,0
2722059010,2014-06-18,568450.0,5,3.5,3260,58806,2.0,0,0.0,4,8,3260,0,1969,0,98042,47.3703,-122.15899999999999,1810,17927,18.18,9.16,0,0
6884800210,2014-06-05,619000.0,4,1.75,1660,3800,1.5,0,0.0,3,7,1660,0,1926,0,98115,47.6883,-122.314,1660,3767,5.73,113.37,0,0
7349600230,2014-07-29,275000.0,3,2.25,1640,6044,2.0,0,0.0,3,7,1640,0,1996,0,98002,47.2844,-122.205,1600,7418,23.0,35.79,0,0
6699300210,2014-10-27,321500.0,4,2.5,2620,5457,2.0,0,0.0,3,8,2620,0,2003,0,98001,47.3148,-122.27,2740,5816,20.33,39.8,0,0
7883607520,2014-05-08,230000.0,3,1.75,950,6000,1.0,0,0.0,3,6,790,160,1939,0,98108,47.5271,-122.316,1360,6000,5.51,33.09,0,0
1450000210,2015-01-28,179500.0,3,1.0,900,8100,1.0,0,0.0,4,6,900,0,1959,0,98002,47.2866,-122.221,1000,7830,22.67,19.94,0,0
1387301430,2014-08-18,460000.0,3,2.25,1650,7313,1.0,0,0.0,3,7,1220,430,1975,0,98011,47.7375,-122.194,1690,7252,11.11,51.32,0,0
2517010230,2015-02-26,286000.0,3,2.5,1800,3980,2.0,0,0.0,3,7,1800,0,2006,0,98042,47.4006,-122.162,2580,4307,16.26,49.48,0,0
9828201020,2014-10-31,427500.0,3,1.0,1480,4200,1.5,0,0.0,3,7,1480,0,1925,0,98122,47.6147,-122.29799999999999,1460,3600,1.69,75.26,0,0
2461900175,2014-05-22,400000.0,3,1.0,1040,6250,1.0,0,0.0,3,7,1040,0,1942,0,98136,47.5526,-122.385,1770,6250,4.45,54.87,0,0
8682250330,2014-06-24,675000.0,3,3.5,2300,5611,1.0,0,0.0,3,8,2300,0,2004,0,98053,47.7122,-122.02600000000001,2170,5926,16.01,85.32,0,0
3031200230,2015-02-26,350000.0,3,1.0,2480,8906,1.0,0,0.0,3,7,1240,1240,1969,0,98118,47.5366,-122.289,1800,8906,5.21,30.74,0,0
3824100166,2014-11-22,385000.0,4,1.75,1970,10358,1.0,0,0.0,3,8,1540,430,1977,0,98028,47.7719,-122.255,1900,10358,11.99,31.23,0,0
7011201445,2014-07-02,525000.0,2,1.75,1530,3503,1.0,0,1.0,4,7,830,0,1916,0,98119,47.6368,-122.37100000000001,1280,1531,2.78,104.31,0,0
7262200150,2015-01-21,315000.0,2,1.0,970,18557,1.0,0,0.0,3,6,970,0,1939,0,98146,47.5116,-122.37,1150,7200,6.77,16.13,0,0
1623069023,2014-07-29,820000.0,4,2.5,2920,252648,2.0,0,0.0,3,10,2920,0,2002,0,98027,47.4784,-122.04799999999999,2180,71874,15.91,3.21,0,0
7523700210,2015-04-15,205000.0,3,1.0,970,7700,1.0,0,0.0,4,7,970,0,1959,0,98032,47.3793,-122.304,1160,8250,15.72,23.64,0,0
2915200210,2014-12-05,500000.0,2,1.0,680,5250,1.0,0,0.0,4,6,680,0,1922,0,98177,47.7013,-122.359,1620,5461,6.68,84.32,0,0
3904990210,2014-08-22,599000.0,4,2.5,2640,6738,2.0,0,0.0,4,8,2640,0,1989,0,98029,47.5787,-122.0,2180,5782,15.58,63.87,0,0
1333300145,2015-03-04,2230000.0,3,4.0,4200,30120,2.0,0,2.0,4,11,3600,600,1933,0,98112,47.6379,-122.311,2760,12200,2.4,64.98,0,0
7461400360,2015-04-21,299000.0,1,2.5,1980,7521,1.0,0,0.0,4,7,1180,800,1979,0,98055,47.4343,-122.19200000000001,1980,8000,13.55,31.47,0,0
7631200085,2014-05-12,947500.0,3,2.75,2980,27144,1.5,1,2.0,5,8,2180,800,1917,0,98166,47.4522,-122.37799999999999,1890,12514,10.85,31.45,0,0
6145600040,2014-06-23,385000.0,3,3.25,1630,1677,3.0,0,0.0,3,8,1630,0,2007,0,98133,47.7048,-122.353,1220,1677,6.88,116.42,0,0
6372000155,2014-08-11,639950.0,2,1.75,1780,4520,1.0,0,0.0,5,7,890,890,1925,0,98116,47.5798,-122.404,1560,4520,3.81,101.58,0,0
6821600145,2014-11-10,824000.0,2,1.0,1210,8400,1.0,0,0.0,3,8,780,430,2000,0,98199,47.6503,-122.39299999999999,1860,6000,4.16,85.74,0,0
7983100150,2014-06-02,199950.0,3,1.0,1010,7245,1.0,0,0.0,3,7,1010,0,1969,0,98003,47.3338,-122.306,1300,8236,18.85,24.22,0,0
723000150,2015-04-08,1010000.0,3,2.5,2570,5000,1.0,0,0.0,4,8,1480,1090,1940,0,98105,47.6578,-122.285,2420,5484,4.18,133.42,0,0
2493200155,2015-04-03,950000.0,4,2.25,2770,5320,2.0,0,1.0,3,9,2440,330,2013,0,98136,47.5283,-122.385,2100,6011,5.92,117.43,0,0
2592210150,2014-09-23,822000.0,3,2.5,2290,9158,2.0,0,0.0,4,8,2290,0,1984,0,98006,47.5476,-122.14,2210,9588,9.82,71.8,0,0
2595300210,2014-11-06,473600.0,4,1.5,1780,8400,1.0,0,0.0,3,7,1080,700,1969,0,98136,47.5173,-122.385,1660,8400,6.61,46.52,0,0
3902100150,2015-02-02,490000.0,5,2.0,2150,4500,1.5,0,0.0,3,8,2150,0,1938,0,98116,47.5582,-122.38799999999999,1300,4500,4.21,73.68,0,0
3329520410,2014-05-05,245000.0,3,1.75,1920,9306,1.0,0,0.0,3,7,1000,920,1984,0,98001,47.3319,-122.26700000000001,1860,8458,19.18,21.82,0,0
4013800206,2014-08-28,199000.0,4,1.0,1220,11730,1.0,0,0.0,4,7,1220,0,1960,0,98001,47.3229,-122.28299999999999,1270,9520,19.69,15.37,0,0
1370803460,2014-05-07,1340000.0,3,3.0,2960,5500,2.0,0,2.0,3,10,2440,520,1937,1990,98199,47.6356,-122.402,2960,5876,3.83,158.39,0,1
4046600220,2014-10-17,418000.0,3,1.75,1500,19113,1.0,0,0.0,3,7,1500,0,1984,0,98014,47.6976,-121.916,1820,18151,20.36,20.28,0,0
6190701484,2015-03-11,450000.0,7,3.5,2830,8625,1.0,0,0.0,4,8,1830,1000,1957,0,98133,47.7493,-122.355,1570,8400,9.94,39.28,0,0
8016200530,2014-07-18,280000.0,3,2.5,1580,7000,2.0,0,0.0,3,8,1580,0,1992,0,98030,47.3659,-122.17,2110,7062,18.23,32.63,0,0
6802210210,2015-03-03,273000.0,3,2.25,1230,11601,1.0,0,0.0,4,7,910,320,1992,0,98022,47.1955,-121.991,1820,8465,32.53,21.28,0,0
4305600040,2014-05-05,549000.0,4,2.5,2910,6338,2.0,0,0.0,3,8,2910,0,2008,0,98059,47.4804,-122.126,2500,5877,12.95,59.36,0,0
7856570150,2014-06-25,913888.0,5,2.25,2370,15512,2.0,0,0.0,4,9,2370,0,1981,0,98006,47.5555,-122.15,2380,15100,9.18,51.11,0,0
7576200040,2014-07-18,689888.0,4,2.25,1930,3500,1.5,0,0.0,5,8,1540,390,1916,0,98122,47.6167,-122.29,1800,5000,2.09,127.05,0,0
6300500183,2014-12-12,305000.0,4,2.0,1780,5043,1.0,0,0.0,3,7,870,910,1993,0,98133,47.7045,-122.34200000000001,1350,5044,6.8,44.7,0,0
3204950120,2014-05-29,602500.0,4,2.5,2760,6850,2.0,0,0.0,3,9,2760,0,1999,0,98056,47.5346,-122.185,2640,9803,8.45,62.7,0,0
7857004225,2015-04-24,355000.0,2,1.75,1620,3640,1.0,0,0.0,3,7,900,720,1929,0,98108,47.543,-122.29899999999999,1590,5538,4.63,67.49,0,0
7732400360,2014-08-21,756000.0,3,2.5,2160,7525,2.0,0,0.0,3,9,2160,0,1986,0,98052,47.6608,-122.145,2470,7941,9.49,78.06,0,0
4388000120,2015-04-23,289950.0,4,2.25,2190,6906,1.0,0,0.0,4,7,1040,1150,1977,0,98023,47.318999999999996,-122.37299999999999,1250,6440,19.92,31.88,0,0
8653900150,2014-05-05,800000.0,3,2.5,3240,7857,2.0,0,0.0,3,10,3240,0,1994,0,98075,47.5857,-122.038,2970,7857,13.77,72.09,0,0
3362400472,2014-12-02,403000.0,2,1.0,720,3255,1.0,0,0.0,4,6,720,0,1905,0,98103,47.6823,-122.348,1430,3170,5.31,101.38,0,0
8857100180,2015-04-13,350000.0,3,2.25,1410,1340,2.0,0,0.0,3,8,1370,40,1967,0,98008,47.6108,-122.113,1730,2748,10.2,127.27,0,0
8156600210,2015-03-26,1290000.0,5,3.5,2980,5100,2.0,0,0.0,3,10,2370,610,2015,0,98115,47.6782,-122.29899999999999,1780,5100,5.2,159.65,0,0
4038700720,2014-09-18,525126.0,5,2.25,1950,8025,1.0,0,2.0,3,7,1150,800,1960,0,98008,47.6159,-122.11399999999999,1780,8560,10.17,52.64,0,0
2634500085,2014-08-12,241450.0,3,1.0,1100,8138,1.0,0,0.0,3,7,1100,0,1949,0,98155,47.7393,-122.325,1440,8131,9.2,26.14,0,0
1077100035,2015-01-22,320000.0,3,1.5,1400,9087,1.0,0,0.0,3,7,1400,0,1954,0,98133,47.7711,-122.34,1490,8380,11.39,30.51,0,0
5466700360,2014-10-23,234000.0,4,2.0,1710,7455,1.0,0,0.0,3,7,1030,680,1975,0,98031,47.3965,-122.17299999999999,1710,7350,16.27,25.53,0,0
1250201165,2014-11-21,441000.0,5,2.5,2000,3600,1.0,0,0.0,3,6,1150,850,1987,0,98144,47.5971,-122.295,1410,3600,1.84,78.75,0,0
4083301120,2015-04-22,705000.0,3,1.0,1440,2618,1.5,0,0.0,4,7,1440,0,1906,0,98103,47.6582,-122.336,1850,3990,3.59,173.73,0,0
3905100610,2015-04-09,517500.0,4,2.5,1520,3370,2.0,0,0.0,3,8,1520,0,1994,0,98029,47.5696,-122.00399999999999,1860,4486,15.49,105.83,0,0
4330600360,2014-06-17,142500.0,4,0.75,1440,13300,1.0,0,0.0,3,6,1440,0,1948,0,98166,47.4761,-122.337,1460,11100,8.99,9.67,0,0
345700150,2014-11-06,310000.0,2,1.5,1010,10005,2.0,0,0.0,3,7,1010,0,1981,0,98056,47.5118,-122.189,1210,7794,9.32,28.14,0,0
7732100150,2014-10-28,749500.0,4,2.5,2440,9727,2.0,0,0.0,3,9,2440,0,1987,0,98052,47.6613,-122.132,2370,11503,10.06,61.6,0,0
5379800862,2015-04-29,360000.0,5,3.0,2480,7200,1.0,0,0.0,3,7,1560,920,1999,0,98188,47.4586,-122.28299999999999,1910,9432,10.44,37.19,0,0
4396000180,2014-11-21,267500.0,3,1.0,1090,22080,1.0,0,0.0,5,7,1090,0,1967,0,98038,47.3991,-121.964,1590,19457,22.34,11.55,0,0
1447600410,2014-10-09,290000.0,3,1.0,1480,32700,1.0,0,0.0,4,6,1380,100,1942,0,98168,47.4949,-122.32700000000001,1500,22600,7.69,8.48,0,0
3325059177,2014-11-05,850000.0,5,2.5,2800,11325,1.0,0,0.0,4,8,1400,1400,1970,0,98005,47.6166,-122.17200000000001,2510,13700,7.49,60.18,0,0
2652500155,2014-10-29,815000.0,4,1.75,1820,4500,1.5,0,0.0,3,8,1820,0,1921,0,98119,47.6429,-122.36,1870,3600,2.85,128.96,0,0
824059305,2015-01-08,2200000.0,5,4.0,5840,11652,2.0,0,1.0,3,11,4410,1430,1988,0,98004,47.5835,-122.20200000000001,3120,13639,6.26,125.77,0,0
5318101565,2014-07-03,1630000.0,4,3.25,2980,3600,2.0,0,0.0,3,9,2150,830,1999,0,98112,47.6352,-122.28399999999999,2980,4800,3.0,247.72,0,0
2460600040,2014-06-16,175000.0,3,1.5,1220,7300,1.0,0,0.0,3,7,1220,0,1973,0,98001,47.3341,-122.279,1260,7347,18.95,20.54,0,0
9527000040,2014-10-02,429950.0,3,1.75,1830,9758,1.0,0,0.0,3,8,1300,530,1977,0,98034,47.7107,-122.23,1850,8000,8.64,37.1,0,0
2909300150,2014-07-14,675000.0,4,2.5,2900,5505,2.0,0,0.0,3,8,2900,0,2002,0,98074,47.6063,-122.02,2970,5251,14.53,80.31,0,0
8078600330,2014-07-08,580000.0,3,2.25,1940,5980,1.0,0,0.0,3,7,1520,420,1987,0,98027,47.5476,-122.075,1910,6309,12.64,73.23,0,0
4338800720,2015-02-24,240000.0,4,2.0,1750,7800,1.0,0,0.0,4,6,1750,0,1944,0,98166,47.4791,-122.34700000000001,1270,7800,8.8,25.13,0,0
4016800120,2014-08-20,374000.0,3,2.5,1850,17808,1.0,0,0.0,4,8,1210,640,1982,0,98032,47.3631,-122.271,2260,16754,17.03,19.03,0,0
2021201085,2014-12-12,862500.0,4,2.5,3220,4400,2.0,0,2.0,3,9,2180,1040,1937,0,98199,47.6325,-122.39399999999999,3000,5000,3.41,113.19,0,0
